,content,class,species,filename
1455,LeafScan,4840,Prunus laurocerasus L.,25907.jpg
1456,LeafScan,7315,Ginkgo biloba L.,21969.jpg
1457,LeafScan,4617,Rhamnus alaternus L.,78117.jpg
1458,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,40945.jpg
1459,LeafScan,14900,Viburnum rhytidophyllum Hemsl. ex F.B.Forbes & Hemsl.,41499.jpg
1460,LeafScan,3750,Laurus nobilis L.,91723.jpg
1461,LeafScan,14872,Ulmus minor Mill.,82596.jpg
1462,LeafScan,30283,Pistacia terebinthus L.,110882.jpg
1463,LeafScan,2648,Arbutus unedo L.,21269.jpg
1464,LeafScan,14872,Ulmus minor Mill.,83684.jpg
1465,LeafScan,329,Hedera helix L.,96557.jpg
1466,LeafScan,30713,Quercus palustris Münchh.,78068.jpg
1467,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,87840.jpg
1468,LeafScan,30040,Cercis siliquastrum L.,12406.jpg
1469,LeafScan,1467,Albizia julibrissin Durazz.,52347.jpg
1470,LeafScan,30713,Quercus palustris Münchh.,27733.jpg
1471,LeafScan,4616,Paliurus spina-christi Mill.,72923.jpg
1472,LeafScan,30040,Cercis siliquastrum L.,84170.jpg
1473,LeafScan,8631,Antirrhinum majus L.,83349.jpg
1474,LeafScan,8523,Acer monspessulanum L.,23533.jpg
1475,LeafScan,5602,Daphne cneorum L.,93163.jpg
1476,LeafScan,3958,Phillyrea angustifolia L.,24977.jpg
1477,LeafScan,30132,Fraxinus ornus L.,21742.jpg
1478,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,82930.jpg
1479,LeafScan,29924,Acer negundo L.,6819.jpg
1480,LeafScan,30126,Ficus carica L.,3950.jpg
1481,LeafScan,4763,Crataegus germanica (L.) Kuntze,83377.jpg
1482,LeafScan,1842,Buxus sempervirens L.,85864.jpg
1483,LeafScan,6367,Ruscus aculeatus L.,66333.jpg
1484,LeafScan,29924,Acer negundo L.,30389.jpg
1485,LeafScan,4719,Crataegus laevigata (Poir.) DC.,41720.jpg
1486,LeafScan,4827,Prunus avium (L.) L.,111574.jpg
1487,LeafScan,2475,Cornus mas L.,3454.jpg
1488,LeafScan,1842,Buxus sempervirens L.,106233.jpg
1489,LeafScan,3568,Lamium purpureum L.,108713.jpg
1490,LeafScan,8523,Acer monspessulanum L.,21780.jpg
1491,LeafScan,14803,Tilia platyphyllos Scop.,67932.jpg
1492,LeafScan,4847,Prunus spinosa L.,105000.jpg
1493,LeafScan,7315,Ginkgo biloba L.,111638.jpg
1494,LeafScan,5634,Celtis australis L.,23944.jpg
1495,LeafScan,4996,Sorbus torminalis (L.) Crantz,44855.jpg
1496,LeafScan,2918,Gleditsia triacanthos L.,104893.jpg
1497,LeafScan,3296,Quercus rubra L.,67204.jpg
1498,LeafScan,7305,Juniperus oxycedrus L.,40480.jpg
1499,LeafScan,12,Acer saccharinum L.,53617.jpg
1500,LeafScan,3958,Phillyrea angustifolia L.,42671.jpg
1501,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,110791.jpg
1502,LeafScan,7315,Ginkgo biloba L.,106379.jpg
1503,LeafScan,1325,Betula pendula Roth,14887.jpg
1504,LeafScan,3797,Liriodendron tulipifera L.,90614.jpg
1505,LeafScan,4827,Prunus avium (L.) L.,83405.jpg
1506,LeafScan,4379,Punica granatum L.,109218.jpg
1507,LeafScan,30056,Cornus sanguinea L.,34375.jpg
1508,LeafScan,3283,Quercus coccifera L.,105617.jpg
1509,LeafScan,4840,Prunus laurocerasus L.,43977.jpg
1510,LeafScan,3956,Olea europaea L.,89459.jpg
1511,LeafScan,54,Cotinus coggygria Scop.,49511.jpg
1512,LeafScan,14872,Ulmus minor Mill.,62939.jpg
1513,LeafScan,4721,Crataegus monogyna Jacq.,26920.jpg
1514,LeafScan,30056,Cornus sanguinea L.,18225.jpg
1515,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,12330.jpg
1516,LeafScan,1842,Buxus sempervirens L.,35066.jpg
1517,LeafScan,3656,Scutellaria galericulata L.,68555.jpg
1518,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,98609.jpg
1519,LeafScan,6367,Ruscus aculeatus L.,58045.jpg
1520,LeafScan,4739,Eriobotrya japonica (Thunb.) Lindl.,112036.jpg
1521,LeafScan,329,Hedera helix L.,44934.jpg
1522,LeafScan,1842,Buxus sempervirens L.,109827.jpg
1523,LeafScan,3958,Phillyrea angustifolia L.,51453.jpg
1524,LeafScan,11,Acer pseudoplatanus L.,42451.jpg
1525,LeafScan,14872,Ulmus minor Mill.,90284.jpg
1526,LeafScan,1467,Albizia julibrissin Durazz.,99419.jpg
1527,LeafScan,329,Hedera helix L.,44728.jpg
1528,LeafScan,29926,Acer platanoides L.,67923.jpg
1529,LeafScan,2648,Arbutus unedo L.,11184.jpg
1530,LeafScan,3956,Olea europaea L.,78499.jpg
1531,LeafScan,4721,Crataegus monogyna Jacq.,18730.jpg
1532,LeafScan,1837,Buddleja davidii Franch.,43475.jpg
1533,LeafScan,12,Acer saccharinum L.,99706.jpg
1534,LeafScan,5602,Daphne cneorum L.,52405.jpg
1535,LeafScan,4379,Punica granatum L.,75104.jpg
1536,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,41516.jpg
1537,LeafScan,8524,Acer opalus Mill.,44513.jpg
1538,LeafScan,1973,Viburnum tinus L.,89978.jpg
1539,LeafScan,5124,Populus alba L.,9718.jpg
1540,LeafScan,8523,Acer monspessulanum L.,1673.jpg
1541,LeafScan,1842,Buxus sempervirens L.,8486.jpg
1542,LeafScan,3962,Syringa vulgaris L.,89974.jpg
1543,LeafScan,14872,Ulmus minor Mill.,66463.jpg
1544,LeafScan,3955,Ligustrum vulgare L.,52087.jpg
1545,LeafScan,14803,Tilia platyphyllos Scop.,77855.jpg
1546,LeafScan,5128,Populus nigra L.,40684.jpg
1547,LeafScan,5602,Daphne cneorum L.,89371.jpg
1548,LeafScan,55,Pistacia lentiscus L.,46750.jpg
1549,LeafScan,13623,Quercus pubescens Willd.,17430.jpg
1550,LeafScan,14929,Viscum album L.,65061.jpg
1551,LeafScan,5128,Populus nigra L.,33895.jpg
1552,LeafScan,2631,Diospyros kaki L.f.,28415.jpg
1553,LeafScan,3750,Laurus nobilis L.,94370.jpg
1554,LeafScan,3958,Phillyrea angustifolia L.,108765.jpg
1555,LeafScan,8775,Betula utilis D.Don,58727.jpg
1556,LeafScan,44462,Pittosporum tenuifolium Gaertn.,51980.jpg
1557,LeafScan,3282,Quercus cerris L.,61397.jpg
1558,LeafScan,1842,Buxus sempervirens L.,78124.jpg
1559,LeafScan,30381,Sorbus aria (L.) Crantz,61230.jpg
1560,LeafScan,8522,Acer campestre L.,84280.jpg
1561,LeafScan,8522,Acer campestre L.,82097.jpg
1562,LeafScan,3124,Robinia pseudoacacia L.,94980.jpg
1563,LeafScan,4620,Rhamnus cathartica L.,102446.jpg
1564,LeafScan,30249,Nerium oleander L.,21356.jpg
1565,LeafScan,3288,Quercus ilex L.,22537.jpg
1566,LeafScan,2631,Diospyros kaki L.f.,488.jpg
1567,LeafScan,1973,Viburnum tinus L.,13413.jpg
1568,LeafScan,3956,Olea europaea L.,6741.jpg
1569,LeafScan,3124,Robinia pseudoacacia L.,9759.jpg
1570,LeafScan,3288,Quercus ilex L.,35602.jpg
1571,LeafScan,4990,Sorbus domestica L.,35328.jpg
1572,LeafScan,2689,Euphorbia characias L.,41562.jpg
1573,LeafScan,7305,Juniperus oxycedrus L.,3433.jpg
1574,LeafScan,4840,Prunus laurocerasus L.,101592.jpg
1575,LeafScan,3956,Olea europaea L.,14970.jpg
1576,LeafScan,3956,Olea europaea L.,66858.jpg
1577,LeafScan,1467,Albizia julibrissin Durazz.,109162.jpg
1578,LeafScan,5634,Celtis australis L.,54221.jpg
1579,LeafScan,14803,Tilia platyphyllos Scop.,81717.jpg
1580,LeafScan,44462,Pittosporum tenuifolium Gaertn.,17467.jpg
1581,LeafScan,5602,Daphne cneorum L.,101077.jpg
1582,LeafScan,1973,Viburnum tinus L.,91067.jpg
1583,LeafScan,59,Rhus coriaria L.,51335.jpg
1584,LeafScan,5128,Populus nigra L.,91480.jpg
1585,LeafScan,13798,Rhus typhina L.,111304.jpg
1586,LeafScan,14872,Ulmus minor Mill.,64636.jpg
1587,LeafScan,30249,Nerium oleander L.,72956.jpg
1588,LeafScan,6367,Ruscus aculeatus L.,22793.jpg
1589,LeafScan,4846,Prunus serotina Ehrh.,90324.jpg
1590,LeafScan,14872,Ulmus minor Mill.,112725.jpg
1591,LeafScan,14872,Ulmus minor Mill.,61955.jpg
1592,LeafScan,30131,Fraxinus excelsior L.,6678.jpg
1593,LeafScan,1328,Carpinus betulus L.,69189.jpg
1594,LeafScan,4842,Prunus mahaleb L.,85800.jpg
1595,LeafScan,5124,Populus alba L.,80766.jpg
1596,LeafScan,3841,Melia azedarach L.,51139.jpg
1597,LeafScan,3831,Malva sylvestris L.,97978.jpg
1598,LeafScan,3958,Phillyrea angustifolia L.,45890.jpg
1599,LeafScan,7315,Ginkgo biloba L.,93668.jpg
1600,LeafScan,54,Cotinus coggygria Scop.,56132.jpg
1601,LeafScan,7305,Juniperus oxycedrus L.,35266.jpg
1602,LeafScan,3955,Ligustrum vulgare L.,60269.jpg
1603,LeafScan,326,Ilex aquifolium L.,47404.jpg
1604,LeafScan,3465,Aesculus hippocastanum L.,37380.jpg
1605,LeafScan,4721,Crataegus monogyna Jacq.,74790.jpg
1606,LeafScan,1973,Viburnum tinus L.,63664.jpg
1607,LeafScan,1329,Corylus avellana L.,20743.jpg
1608,LeafScan,4617,Rhamnus alaternus L.,49808.jpg
1609,LeafScan,3282,Quercus cerris L.,67678.jpg
1610,LeafScan,4832,Prunus cerasifera Ehrh.,108389.jpg
1611,LeafScan,3506,Juglans regia L.,61708.jpg
1612,LeafScan,30040,Cercis siliquastrum L.,96679.jpg
1613,LeafScan,8523,Acer monspessulanum L.,32833.jpg
1614,LeafScan,2648,Arbutus unedo L.,54760.jpg
1615,LeafScan,1973,Viburnum tinus L.,26161.jpg
1616,LeafScan,3956,Olea europaea L.,101149.jpg
1617,LeafScan,2918,Gleditsia triacanthos L.,76220.jpg
1618,LeafScan,54,Cotinus coggygria Scop.,103054.jpg
1619,LeafScan,3956,Olea europaea L.,6017.jpg
1620,LeafScan,3956,Olea europaea L.,22780.jpg
1621,LeafScan,14929,Viscum album L.,49216.jpg
1622,LeafScan,3956,Olea europaea L.,54427.jpg
1623,LeafScan,1837,Buddleja davidii Franch.,57469.jpg
1624,LeafScan,42933,Photinia serrulata Lindl.,92639.jpg
1625,LeafScan,1842,Buxus sempervirens L.,110535.jpg
1626,LeafScan,4996,Sorbus torminalis (L.) Crantz,86126.jpg
1627,LeafScan,30283,Pistacia terebinthus L.,95554.jpg
1628,LeafScan,3296,Quercus rubra L.,74309.jpg
1629,LeafScan,1842,Buxus sempervirens L.,6233.jpg
1630,LeafScan,32422,Perovskia atriplicifolia Benth.,109705.jpg
1631,LeafScan,3956,Olea europaea L.,95652.jpg
1632,LeafScan,5131,Populus tremula L.,86866.jpg
1633,LeafScan,4843,Prunus padus L.,83327.jpg
1634,LeafScan,2689,Euphorbia characias L.,10688.jpg
1635,LeafScan,30249,Nerium oleander L.,52608.jpg
1636,LeafScan,4721,Crataegus monogyna Jacq.,22942.jpg
1637,LeafScan,5634,Celtis australis L.,59032.jpg
1638,LeafScan,4739,Eriobotrya japonica (Thunb.) Lindl.,45483.jpg
1639,LeafScan,30308,Quercus robur L.,42834.jpg
1640,LeafScan,3288,Quercus ilex L.,104691.jpg
1641,LeafScan,1328,Carpinus betulus L.,104926.jpg
1642,LeafScan,1325,Betula pendula Roth,44865.jpg
1643,LeafScan,3288,Quercus ilex L.,55166.jpg
1644,LeafScan,8775,Betula utilis D.Don,19735.jpg
1645,LeafScan,5149,Salix cinerea L.,31857.jpg
1646,LeafScan,5602,Daphne cneorum L.,50837.jpg
1647,LeafScan,5131,Populus tremula L.,47230.jpg
1648,LeafScan,4847,Prunus spinosa L.,53783.jpg
1649,LeafScan,1467,Albizia julibrissin Durazz.,60008.jpg
1650,LeafScan,7315,Ginkgo biloba L.,2559.jpg
1651,LeafScan,3750,Laurus nobilis L.,20943.jpg
1652,LeafScan,30325,Rosmarinus officinalis L.,17194.jpg
1653,LeafScan,5124,Populus alba L.,31877.jpg
1654,LeafScan,5124,Populus alba L.,22794.jpg
1655,LeafScan,30249,Nerium oleander L.,93836.jpg
1656,LeafScan,30249,Nerium oleander L.,39549.jpg
1657,LeafScan,2762,Acacia dealbata Link,5272.jpg
1658,LeafScan,5634,Celtis australis L.,110371.jpg
1659,LeafScan,30056,Cornus sanguinea L.,20752.jpg
1660,LeafScan,3962,Syringa vulgaris L.,19925.jpg
1661,LeafScan,329,Hedera helix L.,33142.jpg
1662,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,98149.jpg
1663,LeafScan,4721,Crataegus monogyna Jacq.,29237.jpg
1664,LeafScan,7305,Juniperus oxycedrus L.,69898.jpg
1665,LeafScan,5602,Daphne cneorum L.,58682.jpg
1666,LeafScan,4617,Rhamnus alaternus L.,9832.jpg
1667,LeafScan,5602,Daphne cneorum L.,101083.jpg
1668,LeafScan,3798,Magnolia grandiflora L.,74679.jpg
1669,LeafScan,1972,Viburnum opulus L.,96287.jpg
1670,LeafScan,14872,Ulmus minor Mill.,104908.jpg
1671,LeafScan,1842,Buxus sempervirens L.,71267.jpg
1672,LeafScan,7305,Juniperus oxycedrus L.,6116.jpg
1673,LeafScan,3288,Quercus ilex L.,32997.jpg
1674,LeafScan,326,Ilex aquifolium L.,30244.jpg
1675,LeafScan,3797,Liriodendron tulipifera L.,103873.jpg
1676,LeafScan,1972,Viburnum opulus L.,36338.jpg
1677,LeafScan,3124,Robinia pseudoacacia L.,107807.jpg
1678,LeafScan,3942,Fraxinus angustifolia Vahl,53248.jpg
1679,LeafScan,14872,Ulmus minor Mill.,41961.jpg
1680,LeafScan,44462,Pittosporum tenuifolium Gaertn.,92629.jpg
1681,LeafScan,5128,Populus nigra L.,83994.jpg
1682,LeafScan,59,Rhus coriaria L.,68622.jpg
1683,LeafScan,5131,Populus tremula L.,63673.jpg
1684,LeafScan,3505,Juglans nigra L.,81056.jpg
1685,LeafScan,3958,Phillyrea angustifolia L.,22006.jpg
1686,LeafScan,55,Pistacia lentiscus L.,82440.jpg
1687,LeafScan,3291,Quercus petraea Liebl.,57700.jpg
1688,LeafScan,30314,Reseda lutea L.,60485.jpg
1689,LeafScan,13623,Quercus pubescens Willd.,891.jpg
1690,LeafScan,3955,Ligustrum vulgare L.,60944.jpg
1691,LeafScan,2648,Arbutus unedo L.,24706.jpg
1692,LeafScan,3507,Pterocarya fraxinifolia (Poir.) Spach,50625.jpg
1693,LeafScan,3955,Ligustrum vulgare L.,97871.jpg
1694,LeafScan,4379,Punica granatum L.,44299.jpg
1695,LeafScan,59,Rhus coriaria L.,20808.jpg
1696,LeafScan,4617,Rhamnus alaternus L.,22758.jpg
1697,LeafScan,54,Cotinus coggygria Scop.,57759.jpg
1698,LeafScan,11,Acer pseudoplatanus L.,45794.jpg
1699,LeafScan,8167,Acer palmatum Thunb.,70531.jpg
1700,LeafScan,8523,Acer monspessulanum L.,28981.jpg
1701,LeafScan,8522,Acer campestre L.,87112.jpg
1702,LeafScan,7483,Liquidambar styraciflua L.,47415.jpg
1703,LeafScan,3296,Quercus rubra L.,3579.jpg
1704,LeafScan,329,Hedera helix L.,73015.jpg
1705,LeafScan,3958,Phillyrea angustifolia L.,28369.jpg
1706,LeafScan,1973,Viburnum tinus L.,112726.jpg
1707,LeafScan,1842,Buxus sempervirens L.,87043.jpg
1708,LeafScan,3124,Robinia pseudoacacia L.,20167.jpg
1709,LeafScan,14872,Ulmus minor Mill.,8707.jpg
1710,LeafScan,3288,Quercus ilex L.,14990.jpg
1711,LeafScan,14872,Ulmus minor Mill.,106348.jpg
1712,LeafScan,5124,Populus alba L.,66023.jpg
1713,LeafScan,7323,Taxus baccata L.,12811.jpg
1714,LeafScan,3962,Syringa vulgaris L.,9032.jpg
1715,LeafScan,2689,Euphorbia characias L.,28123.jpg
1716,LeafScan,4990,Sorbus domestica L.,66151.jpg
1717,LeafScan,59,Rhus coriaria L.,26883.jpg
1718,LeafScan,30131,Fraxinus excelsior L.,111190.jpg
1719,LeafScan,2641,Elaeagnus angustifolia L.,24364.jpg
1720,LeafScan,2689,Euphorbia characias L.,14271.jpg
1721,LeafScan,3438,Geranium rotundifolium L.,39893.jpg
1722,LeafScan,13623,Quercus pubescens Willd.,105424.jpg
1723,LeafScan,326,Ilex aquifolium L.,11227.jpg
1724,LeafScan,14872,Ulmus minor Mill.,70260.jpg
1725,LeafScan,59,Rhus coriaria L.,74733.jpg
1726,LeafScan,14872,Ulmus minor Mill.,4158.jpg
1727,LeafScan,29939,Alnus cordata (Loisel.) Duby,29990.jpg
1728,LeafScan,1837,Buddleja davidii Franch.,41956.jpg
1729,LeafScan,2641,Elaeagnus angustifolia L.,73173.jpg
1730,LeafScan,1329,Corylus avellana L.,24481.jpg
1731,LeafScan,3942,Fraxinus angustifolia Vahl,27932.jpg
1732,LeafScan,5128,Populus nigra L.,68333.jpg
1733,LeafScan,3958,Phillyrea angustifolia L.,51951.jpg
1734,LeafScan,4763,Crataegus germanica (L.) Kuntze,81972.jpg
1735,LeafScan,1973,Viburnum tinus L.,60173.jpg
1736,LeafScan,54,Cotinus coggygria Scop.,75971.jpg
1737,LeafScan,3798,Magnolia grandiflora L.,58529.jpg
1738,LeafScan,1842,Buxus sempervirens L.,108451.jpg
1739,LeafScan,1325,Betula pendula Roth,80095.jpg
1740,LeafScan,4379,Punica granatum L.,61577.jpg
1741,LeafScan,1329,Corylus avellana L.,112178.jpg
1742,LeafScan,4010,Oxalis corniculata L.,36783.jpg
1743,LeafScan,2834,Bituminaria bituminosa (L.) C.H.Stirt.,52751.jpg
1744,LeafScan,13623,Quercus pubescens Willd.,93587.jpg
1745,LeafScan,4739,Eriobotrya japonica (Thunb.) Lindl.,31505.jpg
1746,LeafScan,1973,Viburnum tinus L.,14261.jpg
1747,LeafScan,3279,Castanea sativa Mill.,36479.jpg
1748,LeafScan,3958,Phillyrea angustifolia L.,73032.jpg
1749,LeafScan,4827,Prunus avium (L.) L.,91773.jpg
1750,LeafScan,14803,Tilia platyphyllos Scop.,26564.jpg
1751,LeafScan,4762,Malus sylvestris Mill.,28455.jpg
1752,LeafScan,7305,Juniperus oxycedrus L.,40507.jpg
1753,LeafScan,5128,Populus nigra L.,15850.jpg
1754,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,15996.jpg
1755,LeafScan,4617,Rhamnus alaternus L.,72484.jpg
1756,LeafScan,1331,Ostrya carpinifolia Scop.,43829.jpg
1757,LeafScan,7483,Liquidambar styraciflua L.,110328.jpg
1758,LeafScan,4996,Sorbus torminalis (L.) Crantz,32776.jpg
1759,LeafScan,6367,Ruscus aculeatus L.,95303.jpg
1760,LeafScan,3958,Phillyrea angustifolia L.,27401.jpg
1761,LeafScan,14803,Tilia platyphyllos Scop.,55825.jpg
1762,LeafScan,29924,Acer negundo L.,3301.jpg
1763,LeafScan,4620,Rhamnus cathartica L.,102737.jpg
1764,LeafScan,1321,Alnus glutinosa (L.) Gaertn.,88774.jpg
1765,LeafScan,29924,Acer negundo L.,69029.jpg
1766,LeafScan,1062,Tripleurospermum inodorum Sch.Bip.,20627.jpg
1767,LeafScan,5131,Populus tremula L.,51429.jpg
1768,LeafScan,5128,Populus nigra L.,51871.jpg
1769,LeafScan,4847,Prunus spinosa L.,82693.jpg
1770,LeafScan,59,Rhus coriaria L.,3590.jpg
1771,LeafScan,3797,Liriodendron tulipifera L.,40632.jpg
1772,LeafScan,1321,Alnus glutinosa (L.) Gaertn.,24852.jpg
1773,LeafScan,2689,Euphorbia characias L.,32979.jpg
1774,LeafScan,30040,Cercis siliquastrum L.,16183.jpg
1775,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,109401.jpg
1776,LeafScan,6367,Ruscus aculeatus L.,62027.jpg
1777,LeafScan,2648,Arbutus unedo L.,106342.jpg
1778,LeafScan,3841,Melia azedarach L.,89266.jpg
1779,LeafScan,5602,Daphne cneorum L.,40245.jpg
1780,LeafScan,1329,Corylus avellana L.,55761.jpg
1781,LeafScan,4379,Punica granatum L.,11914.jpg
1782,LeafScan,14803,Tilia platyphyllos Scop.,15339.jpg
1783,LeafScan,4842,Prunus mahaleb L.,23664.jpg
1784,LeafScan,1842,Buxus sempervirens L.,41849.jpg
1785,LeafScan,7315,Ginkgo biloba L.,45829.jpg
1786,LeafScan,29924,Acer negundo L.,81670.jpg
1787,LeafScan,4762,Malus sylvestris Mill.,73960.jpg
1788,LeafScan,1329,Corylus avellana L.,5425.jpg
1789,LeafScan,30040,Cercis siliquastrum L.,16660.jpg
1790,LeafScan,4996,Sorbus torminalis (L.) Crantz,103335.jpg
1791,LeafScan,13623,Quercus pubescens Willd.,29142.jpg
1792,LeafScan,30040,Cercis siliquastrum L.,70406.jpg
1793,LeafScan,3124,Robinia pseudoacacia L.,57096.jpg
1794,LeafScan,55,Pistacia lentiscus L.,14084.jpg
1795,LeafScan,326,Ilex aquifolium L.,14043.jpg
1796,LeafScan,3568,Lamium purpureum L.,75776.jpg
1797,LeafScan,1948,Capparis spinosa L.,7757.jpg
1798,LeafScan,1329,Corylus avellana L.,2622.jpg
1799,LeafScan,2648,Arbutus unedo L.,38099.jpg
1800,LeafScan,3956,Olea europaea L.,30848.jpg
1801,LeafScan,1842,Buxus sempervirens L.,109434.jpg
1802,LeafScan,5131,Populus tremula L.,56428.jpg
1803,LeafScan,14872,Ulmus minor Mill.,40500.jpg
1804,LeafScan,14872,Ulmus minor Mill.,44798.jpg
1805,LeafScan,3841,Melia azedarach L.,25739.jpg
1806,LeafScan,1842,Buxus sempervirens L.,104625.jpg
1807,LeafScan,1947,Humulus lupulus L.,19434.jpg
1808,LeafScan,6367,Ruscus aculeatus L.,33849.jpg
1809,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,94110.jpg
1810,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,40668.jpg
1811,LeafScan,2689,Euphorbia characias L.,6372.jpg
1812,LeafScan,2648,Arbutus unedo L.,28832.jpg
1813,LeafScan,3288,Quercus ilex L.,41898.jpg
1814,LeafScan,14872,Ulmus minor Mill.,81355.jpg
1815,LeafScan,8524,Acer opalus Mill.,35928.jpg
1816,LeafScan,5602,Daphne cneorum L.,94330.jpg
1817,LeafScan,1972,Viburnum opulus L.,15819.jpg
1818,LeafScan,30249,Nerium oleander L.,7626.jpg
1819,LeafScan,30126,Ficus carica L.,105032.jpg
1820,LeafScan,5149,Salix cinerea L.,50038.jpg
1821,LeafScan,3849,Morus alba L.,104083.jpg
1822,LeafScan,11,Acer pseudoplatanus L.,60194.jpg
1823,LeafScan,4762,Malus sylvestris Mill.,110406.jpg
1824,LeafScan,329,Hedera helix L.,74306.jpg
1825,LeafScan,5128,Populus nigra L.,6264.jpg
1826,LeafScan,30713,Quercus palustris Münchh.,61431.jpg
1827,LeafScan,5131,Populus tremula L.,57157.jpg
1828,LeafScan,11,Acer pseudoplatanus L.,41737.jpg
1829,LeafScan,30040,Cercis siliquastrum L.,94668.jpg
1830,LeafScan,1948,Capparis spinosa L.,23299.jpg
1831,LeafScan,30249,Nerium oleander L.,9241.jpg
1832,LeafScan,2689,Euphorbia characias L.,32288.jpg
1833,LeafScan,5602,Daphne cneorum L.,1773.jpg
1834,LeafScan,59,Rhus coriaria L.,54225.jpg
1835,LeafScan,1837,Buddleja davidii Franch.,45211.jpg
1836,LeafScan,5602,Daphne cneorum L.,52661.jpg
1837,LeafScan,7315,Ginkgo biloba L.,52768.jpg
1838,LeafScan,329,Hedera helix L.,72319.jpg
1839,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,84716.jpg
1840,LeafScan,1948,Capparis spinosa L.,61410.jpg
1841,LeafScan,30283,Pistacia terebinthus L.,21986.jpg
1842,LeafScan,14872,Ulmus minor Mill.,45319.jpg
1843,LeafScan,3958,Phillyrea angustifolia L.,107732.jpg
1844,LeafScan,3962,Syringa vulgaris L.,43117.jpg
1845,LeafScan,1842,Buxus sempervirens L.,26735.jpg
1846,LeafScan,3750,Laurus nobilis L.,18202.jpg
1847,LeafScan,2648,Arbutus unedo L.,54380.jpg
1848,LeafScan,3942,Fraxinus angustifolia Vahl,90463.jpg
1849,LeafScan,4244,Reynoutria japonica Houtt.,78211.jpg
1850,LeafScan,5124,Populus alba L.,104296.jpg
1851,LeafScan,4847,Prunus spinosa L.,48825.jpg
1852,LeafScan,14872,Ulmus minor Mill.,30831.jpg
1853,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,102754.jpg
1854,LeafScan,29924,Acer negundo L.,80138.jpg
1855,LeafScan,3505,Juglans nigra L.,107532.jpg
1856,LeafScan,1842,Buxus sempervirens L.,21235.jpg
1857,LeafScan,3956,Olea europaea L.,59848.jpg
1858,LeafScan,42933,Photinia serrulata Lindl.,103096.jpg
1859,LeafScan,8523,Acer monspessulanum L.,55215.jpg
1860,LeafScan,3942,Fraxinus angustifolia Vahl,26258.jpg
1861,LeafScan,14872,Ulmus minor Mill.,67886.jpg
1862,LeafScan,5602,Daphne cneorum L.,103746.jpg
1863,LeafScan,1325,Betula pendula Roth,34092.jpg
1864,LeafScan,7315,Ginkgo biloba L.,109752.jpg
1865,LeafScan,1837,Buddleja davidii Franch.,8193.jpg
1866,LeafScan,3279,Castanea sativa Mill.,77873.jpg
1867,LeafScan,14872,Ulmus minor Mill.,59017.jpg
1868,LeafScan,7483,Liquidambar styraciflua L.,69683.jpg
1869,LeafScan,3288,Quercus ilex L.,89177.jpg
1870,LeafScan,3288,Quercus ilex L.,31723.jpg
1871,LeafScan,3958,Phillyrea angustifolia L.,47165.jpg
1872,LeafScan,3849,Morus alba L.,26521.jpg
1873,LeafScan,3507,Pterocarya fraxinifolia (Poir.) Spach,67930.jpg
1874,LeafScan,4739,Eriobotrya japonica (Thunb.) Lindl.,23757.jpg
1875,LeafScan,4826,Prunus armeniaca L.,58106.jpg
1876,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,101379.jpg
1877,LeafScan,6367,Ruscus aculeatus L.,33459.jpg
1878,LeafScan,4094,Plantago lanceolata L.,72224.jpg
1879,LeafScan,3962,Syringa vulgaris L.,62289.jpg
1880,LeafScan,3956,Olea europaea L.,12300.jpg
1881,LeafScan,29924,Acer negundo L.,25382.jpg
1882,LeafScan,3288,Quercus ilex L.,70907.jpg
1883,LeafScan,3956,Olea europaea L.,99865.jpg
1884,LeafScan,5124,Populus alba L.,2065.jpg
1885,LeafScan,9954,Erodium cicutarium (L.) L'Hér.,65679.jpg
1886,LeafScan,3956,Olea europaea L.,82822.jpg
1887,LeafScan,3465,Aesculus hippocastanum L.,93307.jpg
1888,LeafScan,59,Rhus coriaria L.,34815.jpg
1889,LeafScan,1325,Betula pendula Roth,22210.jpg
1890,LeafScan,2475,Cornus mas L.,86557.jpg
1891,LeafScan,3962,Syringa vulgaris L.,42246.jpg
1892,LeafScan,3958,Phillyrea angustifolia L.,37496.jpg
1893,LeafScan,1325,Betula pendula Roth,89698.jpg
1894,LeafScan,42933,Photinia serrulata Lindl.,503.jpg
